string,blp.rt,blp.rt.zscore,blp.accuracy,blp.accuracy.zscore
kirks,622.8571429,-0.076714477,0.184210526,-2.032348666
kirsch,630,0.927285941,0.2,-1.976303946
kirtle,736,1.227934303,0.025,-2.597466241
kismet,733,1.599643138,0.105263158,-2.312572256
kiss,504.3076923,-0.822144932,1,0.863295115
kissed,501.3333333,-0.841714242,1,0.863295115
kisser,592.5675676,-0.33746144,0.973684211,0.769887253
kissers,640.0857143,-0.111984349,0.947368421,0.676479387
kisses,566.75,-0.310498623,1,0.863295115
kissing,520.8,-0.659048901,1,0.863295115
kit,571.7105263,-0.595985383,1,0.863295115
kitchen,507,-0.756921326,0.975,0.774557644
kitchens,579.475,-0.316119974,1,0.863295115
kite,558.4210526,-0.46082931,1,0.863295115
kites,600.3611111,-0.144094655,0.947368421,0.676479387
kits,637.3157895,-0.101492333,0.95,0.685820174
kitsch,898.8888889,1.39627428,0.236842105,-1.845532938
kitschy,945.1666667,2.035148588,0.210526316,-1.9389408
kitten,515.95,-0.670347703,1,0.863295115
kittens,549.5263158,-0.622605076,1,0.863295115
kitty,587.9189189,-0.205539878,0.925,0.597082703
kiwi,674.2352941,0.08172555,0.894736842,0.489663659
kiwis,678.1666667,0.391717536,0.65,-0.379029474
klaxon,793.2142857,0.818610654,0.368421053,-1.378493616
klaxons,737.5263158,0.671685316,0.475,-1.000191769
kleenex,704.4615385,0.509199876,0.7,-0.201554533
knack,690.5882353,0.202572381,0.85,0.330870291
knacker,667.6666667,0.187623467,0.763157895,0.022624341
knackered,605.5128205,-0.122830841,1,0.863295115
knackers,645.1785714,0.072007138,0.789473684,0.116032203
knacks,611.84,-0.124065582,0.675,-0.290292004
knap,545.8333333,-0.443212534,0.526315789,-0.818046436
knapped,873.7777778,1.400736277,0.263157895,-1.752125072
knaps,576.8571429,0.056733042,0.4,-1.266404181
knapsack,711.9565217,0.544918291,0.631578947,-0.44441498
knapsacks,731.5555556,0.718717663,0.5,-0.911454298
knave,741.3913043,0.690803845,0.631578947,-0.44441498
knaves,685.4583333,0.53626469,0.625,-0.467766945
knavish,857.375,1.605515382,0.225,-1.887566475
knead,698.2758621,0.344784564,0.763157895,0.022624341
kneaded,694,0.395971044,0.8,0.15339535
kneading,773.2857143,0.748694128,0.875,0.419607762
kneads,695.4375,0.432080309,0.825,0.24213282
knee,515.6842105,-0.696945888,1,0.863295115
kneecap,726.027027,0.210293777,0.973684211,0.769887253
kneecaps,731.5,0.344738753,0.894736842,0.489663659
kneed,700.4615385,0.783348717,0.7,-0.201554533
kneeing,697.7666667,0.399936738,0.842105263,0.302847931
kneel,610.1052632,-0.175733832,1,0.863295115
kneeled,625.5789474,-0.010407337,0.975,0.774557644
kneeling,611.5263158,-0.180889063,1,0.863295115
kneels,638.1111111,-0.179086664,1,0.863295115
knees,549.3,-0.516305035,1,0.863295115
knell,663.8,0.292440737,0.315789474,-1.565309344
knelt,634.1875,-0.081187019,0.842105263,0.302847931
knesset,NA,NA,0,-2.686203711
knew,614.1388889,-0.230375385,0.925,0.597082703
knickers,596.1025641,-0.202522435,1,0.863295115
knife,544.95,-0.60444225,1,0.863295115
knifed,563.8421053,-0.415208583,0.95,0.685820174
knifes,581.2432432,-0.36098007,0.973684211,0.769887253
knifing,735.1666667,0.741741031,0.789473684,0.116032203
knight,513.3333333,-0.687793411,0.975,0.774557644
knighted,663.5135135,0.119292032,1,0.863295115
knighthood,635.7027027,0.012395225,0.973684211,0.769887253
knighthoods,657.5833333,0.115185982,0.925,0.597082703
knighting,635.7272727,0.08220108,0.875,0.419607762
knightly,659.6216216,0.106630473,0.973684211,0.769887253
knights,592.2820513,-0.319775954,0.975,0.774557644
knit,547.4736842,-0.601226266,1,0.863295115
knits,567.1351351,-0.537564628,0.973684211,0.769887253
knitted,541.025641,-0.523249635,1,0.863295115
knitter,589.8181818,-0.253399922,0.875,0.419607762
knitters,729.7096774,0.56738018,0.815789474,0.209440069
knitting,559.7105263,-0.502081299,1,0.863295115
knitwear,649.5135135,0.094844689,0.925,0.597082703
knives,532.475,-0.606403964,1,0.863295115
knob,535.525,-0.553874452,1,0.863295115
knobbles,696.3333333,0.378357353,0.625,-0.467766945
knobby,680.5384615,0.307328155,0.7,-0.201554533
knobs,632.3076923,-0.160365303,0.975,0.774557644
knock,524.8974359,-0.634494281,0.975,0.774557644
knockdown,643.9166667,0.109740066,0.947368421,0.676479387
knockdowns,739.0869565,0.566030943,0.6,-0.556504416
knocked,576.6756757,-0.427091329,1,0.863295115
knocker,639.5641026,0.075360136,0.975,0.774557644
knockers,608.0909091,-0.128349688,0.947368421,0.676479387
knocking,555.7435897,-0.487285284,0.975,0.774557644
knockout,539.3333333,-0.474285287,0.975,0.774557644
knockouts,661.1388889,0.085939387,0.973684211,0.769887253
knocks,580.0571429,-0.355117526,1,0.863295115
knoll,659.1052632,0.181830338,0.526315789,-0.818046436
knolls,643.8666667,0.243114646,0.421052632,-1.191677888
knot,542.675,-0.529280447,1,0.863295115
knots,600.3589744,-0.335263291,0.975,0.774557644
knotted,615.0789474,-0.17047001,0.95,0.685820174
knottier,659.8695652,0.388012374,0.605263158,-0.537822842
knotting,628.6315789,-0.074088954,1,0.863295115
knotty,620.75,0.012706363,0.763157895,0.022624341
knout,520,-0.489390995,0.157894737,-2.125756528
knouts,938.8,1.10743235,0.131578947,-2.219164393
know,572.0833333,-0.486180137,1,0.863295115
knowing,517.2631579,-0.700594521,1,0.863295115
knowledge,567.225,-0.414698946,1,0.863295115
known,512.6216216,-0.866337623,0.973684211,0.769887253
knows,493.9444444,-0.849474566,1,0.863295115
knuckle,569.7435897,-0.303928674,0.975,0.774557644
knuckles,604.7894737,-0.216420055,1,0.863295115
kobo,NA,NA,0,-2.686203711
kola,812.5,0.799532476,0.263157895,-1.752125072
koran,738.6428571,0.69005175,0.736842105,-0.070783524
korea,676.8333333,0.257973665,0.947368421,0.676479387
korean,655.5714286,0.247369894,0.875,0.419607762
koreans,754.1515152,0.739707756,0.868421053,0.396255797
kosher,794.1904762,1.170014853,0.55,-0.733979357
kowtow,685,0.369868675,0.052631579,-2.499387983
kremlin,791.5333333,0.887550707,0.447368421,-1.098270026
krona,791,1.120971865,0.175,-2.065041417
krone,757.4285714,0.785814657,0.210526316,-1.9389408
kroner,902,1.29792013,0.210526316,-1.9389408
kronor,NA,NA,0,-2.686203711
kudos,745.7586207,0.678097266,0.763157895,0.022624341
k_mmel,NA,NA,0,-2.686203711
kumquats,885.8571429,1.675681881,0.184210526,-2.032348666
kwacha,NA,NA,0.025,-2.597466241
la,673.4615385,0.293518275,0.342105263,-1.471901482
laager,NA,NA,0,-2.686203711
lab,526.1351351,-0.668875805,0.973684211,0.769887253
label,505.8378378,-0.770268084,0.973684211,0.769887253
labelled,627.775,0.04986056,1,0.863295115
labelling,639.1794872,0.02312179,0.975,0.774557644
labels,551.4054054,-0.538631748,1,0.863295115
labial,735.4,1.1587963,0.4,-1.266404181
labials,657.4,0.81238587,0.175,-2.065041417
labour,518.4358974,-0.646831225,1,0.863295115
